STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-20,0.05,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-21,0.57,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-22,0.61,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-23,0.06,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-24,0.81,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-25,0.01,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-26,0.11,79,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-27,0.09,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-28,0.12,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-29,0.08,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-06-30,0.03,82,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-01,0.02,82,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-02,0.02,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-03,0.00,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-04,0.02,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-05,0.06,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-06,0.03,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-07,0.15,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-08,0.09,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-09,0.05,81,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-10,0.04,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-11,0.08,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-12,0.01,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-13,0.01,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-14,0.06,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-15,0.22,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-16,0.05,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-17,0.17,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-18,0.04,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-19,0.00,83,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-20,0.06,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-21,0.28,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-22,0.12,80,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-23,0.01,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-24,0.02,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-25,0.24,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-26,0.02,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-27,0.25,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-28,0.09,79,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-29,0.07,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-30,0.85,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-07-31,0.00,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-01,0.00,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-02,0.08,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-03,0.05,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-04,0.12,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-05,0.07,83,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-06,0.02,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-07,0.08,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-08,0.00,83,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-09,0.42,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-10,0.01,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-11,0.00,82,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-12,0.02,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-13,0.11,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-14,0.08,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-15,0.01,82,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-16,0.05,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-17,0.05,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-18,0.00,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-19,0.04,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-20,0.07,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-21,0.25,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-22,0.18,80,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-23,0.17,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-24,0.03,80,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-25,0.01,83,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-26,0.04,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-27,0.03,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-28,0.41,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-29,0.07,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-30,0.17,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-08-31,0.07,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-01,0.09,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-02,0.14,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-03,0.00,84,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-04,0.00,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-05,0.03,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-06,0.03,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-07,0.00,83,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-08,0.08,83,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-09,0.00,84,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-10,0.36,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-11,0.18,83,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-12,0.00,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-13,0.01,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-14,0.11,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-15,0.09,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-16,1.25,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-17,0.09,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-18,0.42,80,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-19,0.14,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-20,0.03,83,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-21,0.02,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-22,0.16,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-23,0.00,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-24,0.02,87,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-25,0.00,83,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-26,0.00,82,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-27,0.00,83,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-28,0.10,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-29,0.03,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-09-30,0.08,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-01,0.01,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-02,0.00,83,74
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-03,0.00,83,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-04,0.05,81,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-05,0.14,81,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-06,0.02,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-07,0.15,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-08,0.13,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-09,0.07,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-10,0.00,80,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-11,0.08,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-12,0.01,83,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-13,0.06,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-14,0.01,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-15,0.22,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-16,0.06,82,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-17,0.00,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-18,0.01,81,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-19,0.38,78,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-20,0.13,81,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-21,0.00,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-22,0.34,79,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-23,1.48,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-24,2.40,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-25,0.03,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-26,0.00,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-27,0.00,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-28,0.30,80,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-29,0.09,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-30,0.03,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-10-31,0.55,81,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-01,1.68,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-02,0.03,76,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-03,0.29,78,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-04,1.27,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-05,0.10,79,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-06,0.12,78,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-07,0.05,80,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-08,0.08,78,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-09,0.06,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-10,0.00,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-11,0.00,79,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-12,0.02,79,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-13,0.08,81,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-14,0.01,79,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-15,0.00,83,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-16,0.00,78,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-17,0.01,77,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-18,0.04,79,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-19,0.26,77,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-20,0.06,78,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-21,0.22,75,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-22,0.05,79,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-23,0.01,79,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-24,0.00,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-25,0.00,74,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-26,0.00,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-27,0.01,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-28,0.00,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-29,0.01,77,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-11-30,0.54,77,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-01,0.05,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-02,0.29,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-03,0.07,77,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-04,0.02,76,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-05,0.01,79,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-06,0.00,78,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-07,0.05,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-08,0.00,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-09,0.10,76,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-10,0.23,77,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-11,1.16,76,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-12,0.65,76,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-13,1.02,76,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-14,0.07,76,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-15,0.30,76,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-16,0.03,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-17,0.38,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-18,0.10,75,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-19,0.29,76,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-20,0.01,77,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-21,0.58,73,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-22,0.11,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-23,0.12,74,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-24,0.11,74,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-25,0.04,76,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-26,0.00,79,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-27,0.05,78,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-28,0.02,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-29,0.00,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-30,0.01,76,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2011-12-31,0.10,77,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-01,0.05,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-02,0.15,78,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-03,0.00,78,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-04,0.00,80,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-05,0.05,75,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-06,0.00,77,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-07,0.00,77,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-08,0.00,76,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-09,0.03,79,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-10,0.00,78,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-11,0.00,75,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-12,0.07,75,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-13,0.00,78,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-14,0.00,80,56
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-15,0.00,80,56
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-16,0.46,77,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-17,0.08,77,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-18,0.01,77,74
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-19,0.01,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-20,0.00,80,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-21,0.00,80,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-22,0.00,80,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-23,0.24,81,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-24,0.00,79,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-25,1.67,82,60
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-26,0.00,82,60
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-27,0.00,81,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-28,0.17,81,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-29,0.05,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-30,0.14,78,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-01-31,0.01,76,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-01,0.00,79,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-02,0.00,79,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-03,0.00,80,60
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-04,0.00,81,58
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-05,0.00,81,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-06,0.00,82,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-07,0.62,76,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-08,0.49,77,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-09,0.01,76,59
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-10,0.00,75,60
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-11,0.00,77,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-12,0.00,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-13,0.02,78,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-14,0.00,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-15,0.01,80,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-16,0.00,80,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-17,0.04,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-18,0.12,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-19,0.60,77,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-20,0.00,78,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-21,0.00,77,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-22,0.03,76,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-23,0.19,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-24,0.05,76,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-25,0.00,78,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-26,0.85,79,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-27,0.02,74,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-28,0.05,76,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-02-29,0.04,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-01,0.00,75,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-02,0.00,76,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-03,4.68,81,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-04,0.07,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-05,6.24,72,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-06,2.59,73,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-07,1.68,75,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-08,0.53,72,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-09,1.44,70,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-10,3.47,73,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-11,0.14,75,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-12,0.23,75,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-13,0.00,75,68
